"Region","year","diabetes_count","blood_disease_count","cancer_count","circulatory_count","congenital_count","digestive_count","endocrine_count","genitourinary_count","injury_count","preg_compl_count","respiratory_count","skin_count","hep_count","intestinal_count","beds_count","hosp_count","doctors_per_capita","nurse_count","CBR","infant_mortality_count_all","infant_mortality_count_urban","infant_mortality_count_rural","fert_rate","LOS","pop","pop_m","pop_f","tuberculosis","births_count","pop_urban","pop_rural","pc_beds","pc_cancer","pc_circulatory","pc_diabetes","pc_digestive","pc_hep","pc_intestinal","pc_respiratory","pc_genitourinary","pc_TB","pc_injury","pc_hosp","male_percent","IMR_all","urban_percent"
"Andijan",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,NA,NA,NA,NA,NA,NA,NA,NA,1771.9,875.7,896.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.6147638128563,0.49421524916756,NA,NA
"Andijan",1991,595,NA,922,20.4,0.8,162.9,20.2,28.9,NA,23.9,286,59.3,16808,7676,22.2,101,NA,NA,NA,NA,NA,NA,NA,NA,1810.8,896.7,914.1,NA,NA,NA,NA,12.259774685222,0.50916721890877,11.2657388999337,0.328584051248067,89.9602385685885,9.28208526618069,4.23901038215154,157.941241440247,15.9597967749061,NA,NA,55.7764523967307,0.49519549370444,NA,NA
"Andijan",1992,265,NA,969,22.3,0.8,206.7,19.8,30.8,NA,31.7,330.6,64.8,11375,7154,20.5,98,NA,NA,NA,NA,NA,NA,NA,15.1,1862.9,923.4,939.5,NA,NA,NA,NA,11.0043480594772,0.520156744860164,11.9705834988459,0.142251328573729,110.956036287509,6.10607117934403,3.84024907402437,177.465242364056,16.5333619625315,NA,NA,52.606151698964,0.495678780396156,NA,NA
"Andijan",1993,421,NA,1200,20.8,0.8,172.4,20.5,28.8,NA,34.8,318.8,57.9,16468,7102,18.4,99,NA,NA,NA,NA,NA,NA,NA,14.5,1919.4,952,967.4,NA,NA,NA,NA,9.58632906116495,0.625195373554236,10.8367198082734,0.219339376888611,89.8197353339585,8.57976450974263,3.70011461915182,166.093570907575,15.0046889653017,NA,NA,51.5786183182244,0.49598832968636,NA,NA
"Andijan",1994,2631,NA,1204,28.1,0.6,189.3,26.1,34.8,60.6,17.3,299.3,61.8,8370,7496,17.4,99,NA,NA,NA,NA,NA,NA,NA,14.9,1966.2,976.1,990.1,NA,NA,NA,NA,8.84955752212389,0.612348692910182,14.2915268029702,1.33811412877632,96.2770826975893,4.25694232529753,3.81243006815176,152.222561285729,17.6991150442478,NA,30.820872749466,50.3509307293256,0.496439833180755,NA,NA
"Andijan",1995,709,NA,1291,17.9,1,142,42.6,31.6,39.9,27.8,223.5,46.8,16171,7156,16.8,99,NA,NA,NA,NA,NA,NA,NA,14.5,2010.6,999,1011.6,NA,NA,NA,NA,8.35571471202626,0.642096886501542,8.9028150800756,0.352631055406346,70.6256838754601,8.04287277429623,3.55913657614642,111.160847508207,15.7167014821446,NA,19.8448224410624,49.2390331244405,0.49686660698299,NA,NA
"Andijan",1996,468,NA,1461,18.4,1,118.5,55.6,36.5,40.3,26.3,192.9,33.9,6407,4650,16.5,100,NA,NA,NA,NA,NA,NA,NA,14.8,2055.2,1022,1033.2,NA,NA,NA,NA,8.02841572596341,0.710879719735306,8.95289996107435,0.227715064227326,57.658622031919,3.1174581549241,2.26255352277151,93.8594783962631,17.7598287271312,NA,19.6087971973531,48.6570650058389,0.497275204359673,NA,NA
"Andijan",1997,636,176.7,1523,19.5,0.8,117.8,65.3,43.1,40.7,18.9,19.5,36.3,10381,4555,15.3,79,NA,NA,NA,NA,NA,NA,NA,14.1,2095.5,1042.8,1052.7,NA,NA,NA,NA,7.30136005726557,0.726795514197089,9.30565497494631,0.303507516105941,56.2157003101885,4.95394893820091,2.17370555953233,9.30565497494631,20.5678835600095,NA,19.4225721784777,37.6998329754235,0.497637795275591,NA,NA
"Andijan",1998,699,207.4,1581,21.2,0.8,113.8,60.7,47.5,39.6,20.8,197.3,41.7,4616,4278,14.2,78,NA,NA,NA,NA,NA,NA,NA,13.4,2133.3,1062.5,1070.8,NA,NA,NA,NA,6.65635400553134,0.741105329770778,9.93765527586369,0.327661369708902,53.3445835091173,2.16378380912202,2.0053438334974,92.4858200909389,22.2659729058267,NA,18.5627900435944,36.563071297989,0.498054657104017,NA,NA
"Andijan",1999,587,197.9,1591,20,0.7,129.1,88.8,54.8,63.3,20.1,236,47.2,3522,4051,14.3,79,NA,NA,NA,NA,NA,NA,NA,12.6,2169,1081,1088,NA,NA,NA,NA,6.5928999538958,0.73351775011526,9.22083909635777,0.2706316274781,59.5205163669894,1.6237897648686,1.86768095896727,108.805901337022,25.2650991240203,NA,29.1839557399723,36.4223144306132,0.498386353158137,NA,NA
"Andijan",2000,588,198.6,1599,20,0.9,137.7,84.8,58.3,71.5,18.3,233.4,44.4,3583,3091,14,81,NA,NA,NA,682,296,386,NA,12.5,2201.3,1097.8,1103.5,1545,43897,NA,NA,6.35987825375914,0.726388951982919,9.08554036251306,0.267114886657884,62.5539453959024,1.62767455594421,1.40417026302639,106.028256030527,26.4843501567256,0.701857993004134,32.4808067959842,36.7964384681779,0.498705310498342,15.5363692279655,NA
"Andijan",2001,523,218.7,1643,21.7,0.7,146.6,78.3,60,69.3,18,243.6,42.4,3562,2706,13.9,84,NA,NA,NA,664,273,391,NA,11.9,2232,1113.9,1118.1,1718,43973,NA,NA,6.22759856630824,0.736111111111111,9.72222222222222,0.234318996415771,65.6810035842294,1.59587813620072,1.21236559139785,109.139784946237,26.8817204301075,0.769713261648746,31.0483870967742,37.6344086021505,0.499059139784946,15.1001751074523,NA
"Andijan",2002,442,213.4,1538,14.2,0.6,144.5,75.8,57.7,71.9,17.6,255.3,40.4,2859,2467,14.1,86,3.02,23.1,NA,616,233,383,NA,11.6,2263.5,1130.2,1133.3,1875,46019,NA,NA,6.22929092113983,0.679478683454827,6.27347028937486,0.195272807598851,63.8391870996245,1.26308813783963,1.08990501435829,112.789927104042,25.4914954716148,0.828363154406892,31.7649657609896,37.9942566821294,0.499315219792357,13.3857754405789,NA
"Andijan",2003,638,214.4,1701,15.6,0.6,142.7,70,59.5,73,19.3,247,40.5,2480,2326,14,86,2.99,23.1,NA,605,222,383,NA,11.8,2294.4,1146.2,1148.2,1698,43034,NA,NA,6.10181311018131,0.741370292887029,6.79916317991632,0.278068340306834,62.1949093444909,1.08089260808926,1.01377266387727,107.653417015342,25.9327057182706,0.740062761506276,31.8165969316597,37.4825662482566,0.499564156206416,14.0586512989729,NA
"Andijan",2004,755,227.6,1719,18.8,0.6,147.3,62.4,63.2,71,18.5,256.9,42.7,2947,2436,14.1,87,2.77,22.4,NA,641,244,397,NA,10.9,2325.9,1162.5,1163.4,1841,46755,NA,NA,6.06216948278086,0.739068747581581,8.08289264370781,0.324605529042521,63.3303237456468,1.26703641601101,1.04733651489746,110.451868094071,27.1722773979965,0.791521561546068,30.5258179629391,37.4048755320521,0.499806526505869,13.7097636616405,NA
"Andijan",2005,631,231.8,1735,20.4,0.6,152.7,61.3,68.2,71.4,19.3,265.9,44.8,2577,2274,13.8,96,2.6,22.8,NA,583,232,351,NA,10.4,2359.3,1179.7,1179.6,1681,47522,NA,NA,5.8491925571144,0.735387614970542,8.64663247573433,0.26745221040139,64.7225872080702,1.09227313186115,0.963845208324503,112.702920357733,28.9068791590726,0.712499470181834,30.2632136650701,40.6900351799262,0.500021192726656,12.2680021884601,NA
"Andijan",2006,1390,238.7,1737,21.2,0.4,153.3,60.1,62.9,79.2,20.1,260.5,43.7,2469,2350,14.1,96,2.6,23.2,NA,581,190,391,NA,9.5,2392.9,1196.9,1196,1502,48298,NA,NA,5.8924317773413,0.725897446612896,8.85954281415855,0.58088511847549,64.0645242174767,1.03180241547913,0.982071962890217,108.863721843788,26.2860963684233,0.627690250323875,33.097914664215,40.1186844414727,0.500188056333319,12.0294836225102,NA
"Andijan",2007,1143,248.4,1783,22.1,0.5,147.2,70.2,59.7,80.4,22.2,264,42.5,2867,2338,13.2,98,2.6,23.6,NA,680,255,425,NA,8.9,2430.5,1216,1214.5,1500,55070,NA,NA,5.4309812795721,0.733593910717959,9.09277926352602,0.470273606253857,60.5636700267435,1.17959267640403,0.961941987245423,108.619625591442,24.562847150792,0.617156963587739,33.0796132483028,40.3209216210656,0.500308578481794,12.347920828037,NA
"Andijan",2008,872,251.7,1793,27.9,0.6,148.6,66.4,59.6,86.8,27,280.9,40.6,2790,2289,12.8,86,2.6,24,NA,659,221,438,NA,8.4,2475.5,1239,1236.5,1391,62043,NA,NA,5.17067259139568,0.724298121591598,11.2704504140578,0.352252070288831,60.0282771157342,1.12704504140578,0.92466168450818,113.472025853363,24.0759442536861,0.561906685518077,35.0636235104019,34.7404564734397,0.500504948495254,10.6216656190062,NA
"Andijan",2009,821,274.3,1742,28,0.5,148.5,63.3,60.9,82.8,27.3,288.6,37.5,3450,2132,13.5,89,2.5,24.3,NA,644,266,378,24.5,8.1,2524.5,1264.1,1260.4,1569,62013,NA,NA,5.3475935828877,0.690037631214102,11.0913052089523,0.325212913448208,58.8235294117647,1.36660724896019,0.84452366805308,114.319667260844,24.1235888294712,0.621509209744504,32.7985739750446,35.2545058427411,0.500732818379877,10.3849192911164,NA
"Andijan",2010,1107,265.6,1862,27.5,0.4,153.2,64.3,61.6,82.8,26.9,293.8,35.2,4464,2209,13.3,92,2.5,24.8,NA,566,389,177,22.6,6.1,2610.7,1311.2,1299.5,1532,59953,NA,NA,5.09441912130846,0.713218676983185,10.5335733711265,0.424024208066802,58.6815796529666,1.70988623740759,0.846133220975217,112.536867506799,23.5952043513234,0.586815796529666,31.7156318228828,35.2395909143142,0.502240778335312,9.44072857071373,NA
"Andijan",2011,1129,266.4,1801,34.1,0.4,153,61.8,61.2,88.2,31.2,293.2,36.7,4516,2010,13.2,107,2.5,25.4,NA,526,348,178,21,8.1,2693.2,1356.6,1336.6,1478,56662,1420.1,1252.2,4.90123273429378,0.668721223822962,12.6615178969256,0.419203920986187,56.809743056587,1.67681568394475,0.74632407544928,108.86677558295,22.7238972226348,0.548789544036834,32.7491459973266,39.7296895885935,0.503713055101738,9.28311743320038,0.527290954997772
"Andijan",2012,1216,263.9,1844,36.8,0.4,174,54.3,75.8,90.2,43.5,296.2,38.1,3521,1858,13.5,123,2.45,25.9,NA,689,485,204,21.3,7.8,2735.3,1378.4,1356.9,1417,58277,1436.5,1277.7,4.93547325704676,0.674149087851424,13.4537345080978,0.444558183745841,63.6127664241582,1.28724454356012,0.679267356414287,108.287939165722,27.7117683617885,0.518041896684093,32.976273169305,44.9676452308705,0.503930099075056,11.8228460627692,0.525170913610938
"Andijan",2013,1456,258,1878,42.9,0.4,174.5,59.6,83.5,85.6,44.9,295.9,43.7,3772,1900,12.9,123,2.33,25.1,NA,757,521,236,23.1,7.8,2780.9,1402.2,1378.7,1352,64239,1453.9,1302.5,4.63878600453091,0.675320939264267,15.4266604336726,0.523571505627675,62.7494695961739,1.35639541155741,0.683232047178971,106.404401452767,30.0262504944442,0.486173540939983,30.7814017044842,44.2302851594807,0.50422525081808,11.7841186817977,0.522816354417635
"Andijan",2014,1664,228,1883,44.3,0.4,166.3,46.5,82.3,87.6,48.6,427.2,42,3762,1865,12.3,117,2.34,26.3,24,840,506,334,24,7.1,2831.4,1428.5,1402.9,1192,67905,1476.3,1329.2,4.34414070777707,0.665042028678392,15.6459701914247,0.587695133149679,58.7341950978315,1.32867132867133,0.65868474959384,150.879423606696,29.0668927032563,0.420993148265876,30.9387582114855,41.3223140495868,0.504520731793459,12.3702231058096,0.521402839584658
"Andijan",2015,1847,258.6,1836,55.8,0.5,171.8,55.2,91.1,95.7,49.9,413.1,43.2,2855,1890,11.8,125,2.33,27,24.1,986,527,459,24.1,6.8,2883.9,1455.5,1428.4,1269,69562,1500,1357.3,4.09168140365477,0.636637886195777,19.3487985020285,0.64045216547037,59.5721072159229,0.989978848087659,0.655362529907417,143.24352439405,31.5891674468602,0.440029127223551,33.1842296889629,43.3440826658345,0.504698498560976,14.1744055662574,0.520128991990014
"Andijan",2016,1736,255.8,1791,56.2,0.5,164.8,59.6,93.9,94.7,51.7,456.7,48.4,3199,2082,12.1,136,2.28,27,23.4,984,514,470,23.4,7,2936.5,1482.7,1453.8,1359,68784,1521.3,1389.2,4.1205516771667,0.609909756512855,19.1384301038651,0.591179976162098,56.1212327600885,1.08939213349225,0.70900732164141,155.525285203474,31.9768431806572,0.462795845394177,32.2492763493955,46.31363868551,0.504920824110335,14.3056524773203,0.518065724501958
"Andijan",2017,2458,276.8,1685,64.2,0.5,182.5,60.9,101.4,110.9,55.5,404.1,56.3,3353,2072,12.6,136,2.27,27.9,22.6,1059,556,503,22.6,6.8,2987.1,1508.7,1478.4,1311,67368,1551.7,1410.8,4.2181379933715,0.564092263399284,21.4924173947976,0.822871681564059,61.0960463325634,1.12249338823608,0.69364935890998,135.281711358843,33.945967660942,0.438887215024606,37.1263097988015,45.5291084998828,0.505071808777744,15.7196294976844,0.519467041612266
"Andijan",2018,3185,238.6,1822,72.9,0.5,180,50.5,98.1,116,52.2,424.9,55.8,902,1001,14.5,139,2.39,28.8,23.8,1045,594,451,23.8,7.5,3039.3,1536.8,1502.5,1243,72387,1576,1435.7,4.7708353897279,0.599480143454085,23.9857862007699,1.04793867008851,59.2241634586911,0.296778863554108,0.329352153456388,139.801928075544,32.2771690849867,0.408975750995295,38.1666831178232,45.7342151153226,0.505642746685092,14.436293809662,0.518540453393874
"Andijan",2019,3403,277.1,1999,68.8,0.6,76,51.9,110.3,116.7,61.1,385.3,53.7,2327,1196,13.9,149,2.44,30.1,25.1,936,569,604,25.1,6.2,3097.3,1567.9,1529.4,1266,77603,1603.7,1463.2,4.48777967907532,0.645400832983566,22.2128951021858,1.09869886675492,24.5375004035773,0.751299518935847,0.386142769508927,124.398669809189,35.6116617699286,0.408743098828011,37.6779775933878,48.1064152649081,0.506215090562748,12.0613893792766,0.517773544700223
"Andijan",2020,3583,280.4,2002,82.1,0.6,328.2,73.7,135,108.8,65.3,452.7,58.5,973,883,15.7,154,2.44,31.1,25.8,1035,367,431,25.8,4.4,3157.9,1598.8,1559.1,946,81425,1633.9,1493.8,4.97165838056937,0.633965610057317,25.99829000285,1.13461477564204,103.929826783622,0.308116153139745,0.279616200639666,143.354761075398,42.7499287501187,0.299566167389721,34.4532759112068,48.7665853890243,0.506285822856962,12.7110838194658,0.517400804331993
"Andijan",2021,4039,308.3,2097,121.5,0.5,345.6,77.1,136.2,110.4,103.6,467.6,60.4,368,1194,14.3,157,NA,32,26.3,NA,NA,NA,26.3,6.6,3220.8,1630.8,1590,1089,84664,1665.9,1522.2,4.43989071038251,0.651080476900149,37.7235469448584,1.25403626428217,107.302533532042,0.114257327372081,0.370715350223547,145.18132141083,42.2876304023845,0.338114754098361,34.2771982116244,48.74565325385,0.506333830104322,NA,0.51723174366617
"Andijan",2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1699.2,1554.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bukhara",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103,NA,NA,NA,NA,NA,NA,NA,NA,1181.1,584.5,596.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.2068410803488,0.49487765642198,NA,NA
"Bukhara",1991,619,NA,1288,22.7,2.1,62.4,13.8,30.4,NA,28.2,329.8,66,11514,12610,14.5,66,NA,NA,NA,NA,NA,NA,NA,NA,1211.4,600,611.4,NA,NA,NA,NA,11.9696219250454,1.06323262341093,18.7386494964504,0.510979032524352,51.5106488360574,9.50470529965329,10.4094436189533,272.24698695724,25.0949314842331,NA,NA,54.4824170381377,0.495294700346706,NA,NA
"Bukhara",1992,506,NA,879,16.7,1.8,44.3,11.9,23.9,NA,21.9,246.8,44.3,9352,8070,11.8,59,NA,NA,NA,NA,NA,NA,NA,14.3,1242.6,615.9,626.7,NA,NA,NA,NA,9.49621760824079,0.70738773539353,13.439562208273,0.40721068726863,35.6510542411074,7.52615483663287,6.49444712699179,198.615805568968,19.233864477708,NA,NA,47.4810880412039,0.495654273297924,NA,NA
"Bukhara",1993,444,NA,847,16.7,1.8,53.8,7.2,25.8,NA,20.2,274.3,47.7,5923,7359,10.6,58,NA,NA,NA,NA,NA,NA,NA,13.3,1271.6,631.1,640.5,NA,NA,NA,NA,8.33595470273671,0.666089965397924,13.1330607109154,0.349166404529726,42.3089021704939,4.65791129285939,5.78719723183391,215.712488203838,20.2893991821327,NA,NA,45.611827618748,0.496303869141239,NA,NA
"Bukhara",1994,471,NA,829,17.2,1.3,86.8,12.9,24.1,67,18.6,211.4,40.9,6799,7044,9.7,57,NA,NA,NA,NA,NA,NA,NA,12.9,1298.3,644.9,653.4,NA,NA,NA,NA,7.47130863436802,0.638527304937226,13.2480936609412,0.362782099668798,66.8566587075406,5.2368481860895,5.42555649695756,162.82831394901,18.5627358853886,NA,51.6059462373874,43.9035662019564,0.496726488484942,NA,NA
"Bukhara",1995,744,NA,819,16.7,1.7,51.1,11.9,27.3,67.8,13.9,167.8,32.1,9975,3650,9.2,54,NA,NA,NA,NA,NA,NA,NA,13.2,1323.1,657.6,665.5,NA,NA,NA,NA,6.95336709243443,0.619000831380848,12.6218728743103,0.562315773562089,38.6214193938478,7.53911268989494,2.75867281384627,126.823369359837,20.6333610460283,NA,51.2432922681581,40.8132416295065,0.497014586954879,NA,NA
"Bukhara",1996,959,NA,1006,17.2,1.8,97,17.1,27.4,50.9,16.3,153,31.7,3989,7138,8.7,50,NA,NA,NA,NA,NA,NA,NA,13,1346.9,669.7,677.2,NA,NA,NA,NA,6.45927685797015,0.74690028955379,12.7700645927686,0.712005345608434,72.0172247382879,2.96161556166011,5.29957680599896,113.594179226372,20.3430098745267,NA,37.7904818472047,37.1222807929319,0.49721582894053,NA,NA
"Bukhara",1997,393,179.7,879,26.2,2.3,98.6,23,35.3,55.6,15.1,164.4,34.3,7972,4375,7.8,40,NA,NA,NA,NA,NA,NA,NA,12.2,1369.6,681.1,688.5,NA,NA,NA,NA,5.69509345794393,0.641793224299065,19.1296728971963,0.286945093457944,71.9918224299065,5.82067757009346,3.19436331775701,120.035046728972,25.7739485981308,NA,40.5957943925234,29.2056074766355,0.497298481308411,NA,NA
"Bukhara",1998,373,139.3,943,19.7,2,107.8,24.2,31,50.1,10.4,18.3,30.5,2749,4121,7.1,40,NA,NA,NA,NA,NA,NA,NA,11.6,1390.8,691.6,699.2,NA,NA,NA,NA,5.10497555363819,0.678027034800115,14.1645096347426,0.268190969226345,77.5093471383376,1.97656025309175,2.96304285303423,13.1578947368421,22.2893298820823,NA,36.0224331320104,28.7604256542997,0.497267759562842,NA,NA
"Bukhara",1999,517,144.9,947,19.4,1.5,113.7,22.8,28.6,43.3,9.7,157.3,29.1,3054,2782,6.9,40,NA,NA,NA,NA,NA,NA,NA,11.1,1410.1,701.3,708.8,NA,NA,NA,NA,4.89326998085242,0.671583575632934,13.7578895113822,0.36664066378271,80.6325792496986,2.16580384369903,1.9729097227147,111.552372172186,20.2822494858521,NA,30.7070420537551,28.3667824976952,0.497340614140841,NA,NA
"Bukhara",2000,579,140.8,883,18.4,1.4,119.6,28.7,30.8,49.6,7.3,153.8,27.7,5205,1971,7.1,45,NA,NA,NA,543,165,378,NA,10.6,1428.5,710.5,718,900,28618,NA,NA,4.97024851242562,0.618130906545327,12.8806440322016,0.405320266013301,83.7241862093105,3.6436821841092,1.37976898844942,107.665383269163,21.5610780539027,0.630031501575079,34.7217360868043,31.5015750787539,0.497374868743437,18.9740722622126,NA
"Bukhara",2001,671,145.4,961,13.9,1.1,141.6,33.3,30,60.6,7.6,171.1,33.5,1791,2235,7,47,NA,NA,NA,527,160,367,NA,9.7,1446.9,719.6,727.3,928,29354,NA,NA,4.83792936623125,0.66417858870689,9.60674545580206,0.463750086391596,97.8643997511922,1.2378187849886,1.54468173336098,118.252816366024,20.7339829981339,0.641371207408943,41.8826456562306,32.4832400304098,0.497339138848573,17.9532602030388,NA
"Bukhara",2002,715,145.1,934,16.2,0.6,140.2,30.2,29.8,61.3,8,189.5,27.9,2028,1869,6.9,49,3.33,17.8,NA,443,143,300,NA,9.5,1465,728.6,736.4,979,29486,NA,NA,4.7098976109215,0.637542662116041,11.0580204778157,0.488054607508532,95.6996587030717,1.38430034129693,1.27576791808874,129.351535836177,20.3412969283276,0.668259385665529,41.8430034129693,33.4470989761092,0.497337883959044,15.0240792240385,NA
"Bukhara",2003,853,155.1,983,22.7,0.8,168.1,43.3,36.5,72.9,7,196.4,28,1864,1149,6.9,50,3.56,17.7,NA,422,156,266,NA,9.5,1482,737.1,744.9,926,28006,NA,NA,4.65587044534413,0.663292847503374,15.3171390013495,0.57557354925776,113.427800269906,1.25775978407557,0.775303643724696,132.523616734143,24.6288798920378,0.624831309041835,49.1902834008097,33.7381916329285,0.497368421052632,15.068199671499,NA
"Bukhara",2004,895,187.1,1024,33.1,0.9,196.9,36.8,32.5,85.2,7.4,206.2,26.6,1832,1207,7,55,3.45,18.2,NA,404,114,290,NA,9.4,1498.9,745.6,753.3,922,29134,NA,NA,4.67009140036026,0.683167656281273,22.0828607645607,0.597104543331777,131.362999532991,1.22222963506571,0.805257188604977,137.567549536327,21.6825672159584,0.61511775301888,56.8416839015278,36.6935752885449,0.497431449729802,13.8669595661427,NA
"Bukhara",2005,875,189.2,1081,27,1,212.6,41.9,33.1,81.8,5.9,195.3,23.3,1217,1328,7.2,68,3.5,18.4,NA,359,77,282,NA,9.1,1516.7,754.5,762.2,1036,30119,NA,NA,4.74714841432056,0.71273158831674,17.8018065537021,0.57691039757368,140.172743456188,0.802399947253907,0.875585151974682,128.766400738445,21.8236961825015,0.683061910727237,53.9328805960309,44.8341794685831,0.497461594250676,11.9193864338125,NA
"Bukhara",2006,959,190.2,1007,27.2,0.7,197.8,43.4,31.2,106.3,6.6,199.1,22.9,1468,1064,7.1,62,3,18.3,NA,404,109,295,NA,8.5,1535.5,763.9,771.6,885,30620,NA,NA,4.62390100944318,0.655812438944969,17.7140996418105,0.62455226310648,128.817974601107,0.956040377727125,0.692933897753175,129.6646043634,20.3191142950179,0.576359492022143,69.2282644089873,40.3777271247151,0.497492673396288,13.1939908556499,NA
"Bukhara",2007,992,195.2,1054,28.8,1.7,203.7,47.7,34.6,68.6,8.7,205.9,23.9,1155,935,7.3,65,3.1,18.5,NA,426,114,312,NA,8.5,1555.6,774.1,781.5,801,32584,NA,NA,4.69272306505528,0.677552069940859,18.5137567498072,0.637696065826691,130.946258678323,0.742478786320391,0.601054255592697,132.3605039856,22.24222165081,0.514913859604011,44.098740035999,41.7845204422731,0.497621496528671,13.0739013012521,NA
"Bukhara",2008,1185,195,1046,29.5,1,208.3,51.3,37.2,71.9,12.9,228.4,30.4,1360,942,7.4,65,3.1,19.2,NA,439,103,336,NA,8.3,1577.5,785.1,792.4,752,33756,NA,NA,4.69096671949287,0.663074484944532,18.7004754358162,0.751188589540412,132.044374009509,0.862123613312203,0.597147385103011,144.786053882726,23.581616481775,0.476703645007924,45.5784469096672,41.2044374009509,0.497686212361331,13.0050953904491,NA
"Bukhara",2009,1021,122.9,1105,23.3,0.8,128,62,40.3,83.8,8.2,194.7,22.6,1848,872,7.2,69,3.2,23.6,NA,441,153,288,21.7,8,1600.7,796.8,803.9,784,34858,NA,NA,4.49803211095146,0.690322983694634,14.5561316923846,0.6378459424002,79.9650153058037,1.15449490847754,0.544761666770788,121.634285000312,25.1764852876866,0.489785718748048,52.3520959580184,43.1061410632848,0.497782220278628,12.6513282460267,NA
"Bukhara",2010,1017,133,1151,33.5,0.8,97.7,61.3,40.9,77.6,9,167.6,19.3,1796,1292,7.3,72,3.2,20.5,NA,390,164,226,20.7,6.1,1648.2,820.2,828,743,34597,NA,NA,4.42907414148768,0.698337580390729,20.3252032520325,0.617036767382599,59.2767867977187,1.089673583303,0.783885450794806,101.686688508676,24.8149496420337,0.450794806455527,47.0816648464992,43.6840189297415,0.497633782307972,11.2726536982975,NA
"Bukhara",2011,1092,120.4,1184,32,0.8,76.3,51.6,40,77,9.6,156.3,17.5,2380,1343,7.4,77,2.97,20.8,NA,340,164,176,19.4,8.1,1695.6,843.6,852,626,32948,644.3,1039.5,4.36423684831328,0.698277895730125,18.8723755602736,0.644019815994338,44.9988204765275,1.40363293229535,0.792050011795235,92.1797593772116,23.5904694503421,0.369190846897853,45.4116536919085,45.4116536919085,0.497523000707714,10.3192910040063,0.379983486671385
"Bukhara",2012,1101,117.8,1233,39.8,0.8,60.4,40.2,35.5,88.4,9.7,175.8,15.4,1001,1679,7.4,79,2.95,21,NA,360,150,210,19.9,7.8,1718.5,855.6,862.9,644,34257,648.6,1058.8,4.30608088449229,0.717486179807972,23.1597323247018,0.640675007273785,35.1469304626127,0.582484725050917,0.977014838521967,102.298516147803,20.6575501891184,0.374745417515275,51.440209485016,45.9703229560663,0.497876054698865,10.5088011209388,0.377422170497527
"Bukhara",2013,1342,128.1,1265,45,0.6,63.6,46.9,39.5,92.8,12.7,150.5,15.5,2213,2322,7.2,73,2.92,21.1,NA,354,152,202,21.1,7.4,1743.1,868.8,874.3,677,36743,667.1,1062.6,4.13057196947966,0.725718547415524,25.8160748092479,0.769892719866904,36.486719063737,1.26957719006368,1.33210946015719,86.3404279731513,22.6607767770065,0.388388503241352,53.2384831621823,41.8794102461132,0.498422350983879,9.63448820183436,0.382708966783317
"Bukhara",2014,1478,111,1271,54.9,0.7,76.4,45,46.9,112.2,13.5,172.1,17.8,1622,1985,7.1,73,2.89,21.3,21.6,387,144,243,21.6,7.2,1770.9,883.6,887.3,667,38291,672.9,1083.5,4.00926082782766,0.717714156643515,31.0011858377096,0.834603873736518,43.1419052459201,0.915918459540347,1.12089897792083,97.1822237280479,26.483708848608,0.376644643966345,63.3576147721498,41.221977525552,0.49895533344627,10.1068136115536,0.379976283245807
"Bukhara",2015,2072,110,1396,52.3,0.8,74.2,41.6,46.6,109.8,12.2,171,15.2,710,1324,7.1,72,2.9,21.5,21.9,393,140,253,21.9,6.8,1800.3,899.1,901.2,712,39352,678.4,1107,3.94378714658668,0.775426317835916,29.0507137699272,1.15091929122924,41.2153529967228,0.394378714658668,0.735432983391657,94.9841693051158,25.88457479309,0.395489640615453,60.9898350274954,39.9933344442593,0.499416763872688,9.98678593210002,0.376826084541465
"Bukhara",2016,1821,105.7,1432,50.5,0.3,70.4,39.8,44.3,119.9,11.6,179.9,13.8,706,1394,7.1,75,2.87,21.6,20.9,366,143,223,20.9,6.6,1829.4,914.3,915.1,773,38297,685,1130.2,3.88105389745272,0.782770307204548,27.6046791297693,0.995408330600197,38.4825625888269,0.38591888050727,0.761998469443533,98.3382529791188,24.2155898108669,0.422542910243796,65.5406144090959,40.9970482125287,0.4997813490762,9.55688435125467,0.374439707007762
"Bukhara",2017,2232,94,1440,59.3,0.3,70.1,37.3,38.7,123.4,11.2,184.6,12.5,446,1804,7.1,79,2.89,22.5,20,355,133,222,20,6.6,1856.9,928.7,928.2,1030,37228,692,1151.5,3.82357692929075,0.775486025095589,31.9349453390059,1.20200333889816,37.7510905272228,0.240185254994884,0.971511659216974,99.4130001615596,20.841186924444,0.554687920728095,66.454844094997,42.544024987883,0.500134632990468,9.53583324379499,0.37266411761538
